"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20240629","2호선","상왕십리","11120","10597","20240702",""
"20240629","2호선","왕십리(성동구청)","13908","13408","20240702",""
"20240629","2호선","한양대","5535","5862","20240702",""
"20240629","2호선","뚝섬","19053","19150","20240702",""
"20240629","2호선","성수","34245","38064","20240702",""
"20240629","2호선","건대입구","36834","39232","20240702",""
"20240629","2호선","구의(광진구청)","19314","18245","20240702",""
"20240629","2호선","강변(동서울터미널)","28625","27880","20240702",""
"20240629","2호선","잠실나루","8719","8713","20240702",""
"20240629","2호선","잠실(송파구청)","77541","75346","20240702",""
"20240629","2호선","잠실새내","21001","21452","20240702",""
"20240629","2호선","종합운동장","21502","23146","20240702",""
"20240629","2호선","삼성(무역센터)","48453","45487","20240702",""
"20240629","2호선","선릉","29500","26037","20240702",""
"20240629","2호선","역삼","19782","21615","20240702",""
"20240629","2호선","강남","61948","60344","20240702",""
"20240629","2호선","교대(법원.검찰청)","17067","21425","20240702",""
"20240629","2호선","서초","13152","11942","20240702",""
"20240629","2호선","방배","10316","10381","20240702",""
"20240629","2호선","사당","37815","38968","20240702",""
"20240629","2호선","낙성대(강감찬)","23758","21883","20240702",""
"20240629","2호선","서울대입구(관악구청)","38929","37148","20240702",""
"20240629","2호선","봉천","19456","17943","20240702",""
"20240629","2호선","신림","48158","45520","20240702",""
"20240629","2호선","신대방","21226","20217","20240702",""
"20240629","2호선","구로디지털단지","38107","36704","20240702",""
"20240629","2호선","대림(구로구청)","19842","20474","20240702",""
"20240629","2호선","신도림","46248","46005","20240702",""
"20240629","2호선","문래","15211","16295","20240702",""
"20240629","2호선","영등포구청","14677","15231","20240702",""
"20240629","2호선","당산","12765","13907","20240702",""
"20240629","2호선","합정","31779","36041","20240702",""
"20240629","2호선","홍대입구","83949","91885","20240702",""
"20240629","2호선","신촌","36910","36958","20240702",""
"20240629","2호선","이대","12673","13830","20240702",""
"20240629","2호선","아현","8878","8258","20240702",""
"20240629","2호선","충정로(경기대입구)","6429","6822","20240702",""
"20240629","2호선","용답","2393","2300","20240702",""
"20240629","2호선","신답","1108","1109","20240702",""
"20240629","2호선","신설동","3942","4014","20240702",""
"20240629","2호선","도림천","936","1051","20240702",""
"20240629","2호선","양천구청","5079","5048","20240702",""
"20240629","2호선","신정네거리","7934","7908","20240702",""
"20240629","2호선","용두(동대문구청)","2173","2108","20240702",""
"20240629","3호선","지축","5663","5358","20240702",""
"20240629","3호선","구파발","17535","18087","20240702",""
"20240629","3호선","연신내","30048","28039","20240702",""
"20240629","3호선","불광","14386","15922","20240702",""
"20240629","3호선","녹번","11273","9864","20240702",""
"20240629","3호선","홍제","15149","14033","20240702",""
"20240629","3호선","무악재","3308","3336","20240702",""
"20240629","3호선","독립문","7147","7609","20240702",""
"20240629","3호선","경복궁(정부서울청사)","20292","21033","20240702",""
"20240629","3호선","안국","23541","24551","20240702",""
"20240629","3호선","종로3가","9047","10656","20240702",""
"20240629","3호선","을지로3가","7156","7338","20240702",""
"20240629","3호선","충무로","16","0","20240702",""
"20240629","3호선","동대입구","8058","8907","20240702",""
"20240629","3호선","약수","10223","9664","20240702",""
"20240629","3호선","금호","6466","5892","20240702",""
"20240629","3호선","옥수","7414","7359","20240702",""
"20240629","3호선","압구정","25532","26969","20240702",""
"20240629","3호선","신사","23551","24284","20240702",""
"20240629","3호선","잠원","3968","3847","20240702",""
"20240629","3호선","고속터미널","60534","59253","20240702",""
"20240629","3호선","교대(법원.검찰청)","10183","4986","20240702",""
"20240629","3호선","남부터미널(예술의전당)","23849","24138","20240702",""
"20240629","3호선","양재(서초구청)","21640","23346","20240702",""
"20240629","3호선","매봉","7060","6722","20240702",""
"20240629","3호선","도곡","3627","3555","20240702",""
"20240629","3호선","대치","9530","8863","20240702",""
"20240629","3호선","학여울","2908","2962","20240702",""
"20240629","3호선","대청","7054","6558","20240702",""
"20240629","3호선","일원","5854","5754","20240702",""
"20240629","3호선","수서","15903","15332","20240702",""
"20240629","3호선","가락시장","6966","6540","20240702",""
"20240629","3호선","경찰병원","4777","4536","20240702",""
"20240629","3호선","오금","4183","3841","20240702",""
"20240629","4호선","당고개","8430","7540","20240702",""
"20240629","4호선","상계","15513","14167","20240702",""
"20240629","4호선","노원","24944","27657","20240702",""
"20240629","4호선","창동","22662","23734","20240702",""
"20240629","4호선","쌍문","23229","20913","20240702",""
"20240629","4호선","수유(강북구청)","28496","28324","20240702",""
"20240629","4호선","미아(서울사이버대학)","12031","11320","20240702",""
"20240629","4호선","미아사거리","23417","22964","20240702",""
"20240629","4호선","길음","16374","15811","20240702",""
"20240629","4호선","성신여대입구(돈암)","19277","18605","20240702",""
"20240629","4호선","한성대입구(삼선교)","12086","11702","20240702",""
"20240629","4호선","혜화","39364","39323","20240702",""
"20240629","4호선","동대문","16448","17266","20240702",""
"20240629","4호선","동대문역사문화공원(DDP)","16724","14223","20240702",""
"20240629","4호선","충무로","18313","19738","20240702",""
"20240629","4호선","명동","31179","34634","20240702",""
"20240629","4호선","회현(남대문시장)","23795","24781","20240702",""
"20240629","4호선","서울역","7763","20482","20240702",""
"20240629","4호선","숙대입구(갈월)","11365","10973","20240702",""
"20240629","4호선","삼각지","5990","7766","20240702",""
"20240629","4호선","신용산","15883","17797","20240702",""
"20240629","4호선","이촌(국립중앙박물관)","9125","9613","20240702",""
"20240629","4호선","동작(현충원)","1265","1313","20240702",""
"20240629","4호선","총신대입구(이수)","16792","17541","20240702",""
"20240629","4호선","사당","25501","23298","20240702",""
"20240629","4호선","남태령","1409","821","20240702",""
"20240629","5호선","방화","5384","5139","20240702",""
"20240629","5호선","개화산","4444","4458","20240702",""
"20240629","5호선","김포공항","10212","7798","20240702",""
"20240629","5호선","송정","5436","5204","20240702",""
"20240629","5호선","마곡","7517","7640","20240702",""
"20240629","5호선","발산","16667","17570","20240702",""
"20240629","5호선","우장산","10856","10685","20240702",""
"20240629","5호선","화곡","21849","19696","20240702",""
"20240629","5호선","까치산","22255","20906","20240702",""
"20240629","5호선","신정(은행정)","9684","8285","20240702",""
"20240629","5호선","목동","11925","11968","20240702",""
"20240629","5호선","오목교(목동운동장앞)","16640","16996","20240702",""
"20240629","5호선","양평","4549","4358","20240702",""
"20240629","5호선","영등포구청","2691","2520","20240702",""
"20240629","5호선","영등포시장","9451","9724","20240702",""
"20240629","5호선","신길","3598","3700","20240702",""
"20240629","5호선","여의도","16709","16357","20240702",""
"20240629","5호선","여의나루","9451","12782","20240702",""
"20240629","5호선","마포","9074","8971","20240702",""
"20240629","5호선","공덕","8234","8553","20240702",""
"20240629","5호선","애오개","4144","4063","20240702",""
"20240629","5호선","충정로(경기대입구)","2092","2133","20240702",""
"20240629","5호선","서대문","8567","8200","20240702",""
"20240629","5호선","광화문(세종문화회관)","19479","19999","20240702",""
"20240629","5호선","종로3가","16728","17145","20240702",""
"20240629","5호선","을지로4가","3844","4252","20240702",""
"20240629","5호선","동대문역사문화공원(DDP)","1460","1773","20240702",""
"20240629","5호선","청구","2500","2483","20240702",""
"20240629","5호선","신금호","4880","4971","20240702",""
"20240629","5호선","행당","6108","5309","20240702",""
"20240629","5호선","왕십리(성동구청)","3647","4942","20240702",""
"20240629","5호선","마장","4289","4213","20240702",""
"20240629","5호선","답십리","11602","10413","20240702",""
"20240629","5호선","장한평","13079","12936","20240702",""
"20240629","5호선","군자(능동)","9263","10434","20240702",""
"20240629","5호선","아차산(어린이대공원후문)","13340","12656","20240702",""
"20240629","5호선","광나루(장신대)","11178","10717","20240702",""
"20240629","5호선","천호(풍납토성)","19016","18133","20240702",""
"20240629","5호선","강동","13833","13241","20240702",""
"20240629","5호선","길동","6985","7267","20240702",""
"20240629","5호선","굽은다리(강동구민회관앞)","8320","7888","20240702",""
"20240629","5호선","명일","7065","6786","20240702",""
"20240629","5호선","고덕","7704","7227","20240702",""
"20240629","5호선","상일동","10051","9857","20240702",""
"20240629","5호선","둔촌동","7382","7288","20240702",""
"20240629","5호선","올림픽공원(한국체대)","6785","6049","20240702",""
"20240629","5호선","방이","5561","5608","20240702",""
"20240629","5호선","오금","2342","2207","20240702",""
"20240629","5호선","개롱","4883","5139","20240702",""
"20240629","5호선","거여","7015","6553","20240702",""
"20240629","5호선","마천","5275","5203","20240702",""
"20240629","5호선","강일","4500","4047","20240702",""
"20240629","5호선","미사","14666","14696","20240702",""
"20240629","5호선","하남풍산","3383","3273","20240702",""
"20240629","5호선","하남시청(덕풍·신장)","7308","6910","20240702",""
"20240629","5호선","하남검단산","6321","6148","20240702",""
"20240629","6호선","응암","13598","13384","20240702",""
